filename	sample_ID	accession	study	biosample_accession	total_reads	total_bp	total_Gbp	min	max	mean	quartile_25	quartile_50	quartile_75	N25	N50	N75	library_ID	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	design_description	data_type	shear_method	shear_method_notes	size_selection	size_selection_notes	ccs_algorithm	polymerase_version	seq_plate_chemistry_version	generator_facility	generator_contact	notes
s3://human-pangenomics/working/HPRC/HG01978/raw_data/PacBio_HiFi/m64136_200605_040848.ccs.bam	HG01978	SRR13684372	SRP305758	SAMN17861662	1152070	30137326069	30.14	45	50262	26159	22851	25408	28812	23423	26200	29895	HG01978_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01981/raw_data/PacBio_HiFi/m64136_210625_184731.hifi_reads.bam	HG01981	SRR18189662	SRP305758	SAMN26237500	1452915	32558602266	32.56	86	58677	22409	20057	21671	23942	20324	22093	24616	HG01981_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01981/raw_data/PacBio_HiFi/m64136_210627_054246.hifi_reads.bam	HG01981	SRR18189662	SRP305758	SAMN26237500	1709317	38295698114	38.3	109	58483	22404	20054	21668	23950	20321	22091	24616	HG01981_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01981/raw_data/PacBio_HiFi/m64136_210628_163953.hifi_reads.bam	HG01981	SRR18189662	SRP305758	SAMN26237500	1535065	34527307027	34.53	461	67049	22492	20094	21740	24060	20370	22177	24752	HG01981_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01993/raw_data/PacBio_HiFi/m64043_210620_041711.hifi_reads.bam	HG01993	SRR18189661	SRP305758	SAMN26237501	1733650	35989302267	35.99	90	55937	20759	18655	20295	22409	18948	20695	22942	HG01993_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01993/raw_data/PacBio_HiFi/m64043_210622_163331.hifi_reads.bam	HG01993	SRR18189661	SRP305758	SAMN26237501	1903015	39177895246	39.18	177	55085	20587	18534	20131	22196	18813	20513	22711	HG01993_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01993/raw_data/PacBio_HiFi/m64043_210624_032817.hifi_reads.bam	HG01993	SRR18189661	SRP305758	SAMN26237501	1469845	30485595101	30.49	86	57065	20740	18649	20282	22381	18938	20675	22909	HG01993_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02004/raw_data/PacBio_HiFi/m64043_210709_205614.hifi_reads.bam	HG02004	SRR18189660	SRP305758	SAMN26237502	1614164	31359670199	31.36	86	57164	19427	16509	18542	21688	16903	19508	22598	HG02004_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02004/raw_data/PacBio_HiFi/m64136_210702_183526.hifi_reads.bam	HG02004	SRR18189660	SRP305758	SAMN26237502	1730130	33142881457	33.14	330	58589	19156	16324	18153	21349	16680	19065	22279	HG02004_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02004/raw_data/PacBio_HiFi/m64136_210704_053041.hifi_reads.bam	HG02004	SRR18189660	SRP305758	SAMN26237502	1181301	22886582472	22.89	271	55125	19374	16441	18442	21645	16832	19431	22579	HG02004_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02004/raw_data/PacBio_HiFi/m64136_210705_162724.hifi_reads.bam	HG02004	SRR18189660	SRP305758	SAMN26237502	1468846	28890588164	28.89	86	53948	19668	16651	18898	22002	17087	19873	22910	HG02004_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02015/raw_data/PacBio_HiFi/m64043_210901_164337-bc1022.5mc.hifi_reads.bam	HG02015	SRR23732276	SRP305758	SAMN33621948	3075646	58139125879	58.14	51	373990	18903	15928	17686	21174	16510	18970	22812	HG02015_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02015/raw_data/PacBio_HiFi/m64043_210903_163032-bc1022.5mc.hifi_reads.bam	HG02015	SRR23732276	SRP305758	SAMN33621948	3865204	75027463744	75.03	51	388970	19410	16061	17931	21538	16688	19402	23437	HG02015_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02015/raw_data/PacBio_HiFi/m64043_210905_032603-bc1022.5mc.hifi_reads.bam	HG02015	SRR23732276	SRP305758	SAMN33621948	2027744	37828131839	37.83	76	48424	18655	16173	17620	20670	16432	18225	21552	HG02015_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02027/raw_data/PacBio_HiFi/m64136_210205_190622.hifi_reads.bam	HG02027	SRR18189659	SRP305758	SAMN26237503	1796742	34463464135	34.46	50	59462	19181	17116	18474	20391	17361	18842	21069	HG02027_lib	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		9.0.0.92188	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02027/raw_data/PacBio_HiFi/m64136_210207_012053.hifi_reads.bam	HG02027	SRR18189659	SRP305758	SAMN26237503	1654569	31820631982	31.82	61	55858	19231	17137	18510	20467	17386	18891	21167	HG02027_lib	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		9.0.0.92188	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02027/raw_data/PacBio_HiFi/m64136_210209_184241.hifi_reads.bam	HG02027	SRR18189659	SRP305758	SAMN26237503	1742953	33394650011	33.39	45	53960	19159	17101	18456	20372	17344	18825	21046	HG02027_lib	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		9.0.0.92188	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02027/raw_data/PacBio_HiFi/m64136_210211_010151.hifi_reads.bam	HG02027	SRR18189659	SRP305758	SAMN26237503	1688620	32977753701	32.98	48	47891	19529	17310	18748	20835	17577	19163	21640	HG02027_lib	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		9.0.0.92188	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02040/raw_data/PacBio_HiFi/m64076_220908_204946-bc2056.5mc.hifi_reads.bam	HG02040	SRR23922646	SRP305758	SAMN33758784	2012274	40975751860	40.98	72	63774	20362	17430	19743	22962	18052	20662	24153	HG02040.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02040/raw_data/PacBio_HiFi/m64076_220910_174812-bc2056.5mc.hifi_reads.bam	HG02040	SRR23922646	SRP305758	SAMN33758784	2128239	44556381201	44.56	106	72682	20935	17777	20216	23524	18390	21140	24689	HG02040.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02040/raw_data/PacBio_HiFi/m64076_220912_140850-bc2056.5mc.hifi_reads.bam	HG02040	SRR23922646	SRP305758	SAMN33758784	2099134	44365842122	44.37	88	56457	21135	17919	20417	23768	18550	21351	24919	HG02040.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02056/raw_data/PacBio_HiFi/m64043_220114_181052-bc1009.5mc.hifi_reads.bam	HG02056	SRR23732275	SRP305758	SAMN33621949	1407236	29056368441	29.06	276	62255	20647	17986	19880	23140	18454	20670	24438	HG02056_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02056/raw_data/PacBio_HiFi/m64136_211118_185339-bc1009.5mc.hifi_reads.bam	HG02056	SRR23732275	SRP305758	SAMN33621949	1468626	29158250441	29.16	122	51507	19854	17756	19247	21406	18083	19712	22301	HG02056_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02056/raw_data/PacBio_HiFi/m64136_211120_043838-bc1009.5mc.hifi_reads.bam	HG02056	SRR23732275	SRP305758	SAMN33621949	1369700	27141258277	27.14	116	50015	19815	17748	19225	21357	18068	19682	22217	HG02056_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02056/raw_data/PacBio_HiFi/m64136_211121_153454-bc1009.5mc.hifi_reads.bam	HG02056	SRR23732275	SRP305758	SAMN33621949	1434407	28490874747	28.49	199	55264	19862	17760	19254	21430	18090	19721	22333	HG02056_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02071/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1011_BAK8A_OA.hifi_reads.bam	HG02071	SRR18158591	SRP305758	SAMN26267380	147915	3026195060	3.03	769	42220	20459	17306	19625	22805	17858	20494	23946	HG02071a.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02071/raw_data/PacBio_HiFi/m64076_210604_225751.hifi_reads.bam	HG02071	SRR18158592	SRP305758	SAMN26267380	1774809	33629205391	33.63	85	54155	18948	16068	18290	21215	16603	19088	22195	HG02071.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 19kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02071/raw_data/PacBio_HiFi/m64076_210607_215041.hifi_reads.bam	HG02071	SRR18158592	SRP305758	SAMN26267380	1779605	33308306970	33.31	85	52883	18716	15902	18032	20896	16403	18798	21865	HG02071.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 19kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02071/raw_data/PacBio_HiFi/m64076_210609_084637.hifi_reads.bam	HG02071	SRR18158592	SRP305758	SAMN26267380	1568624	30150326606	30.15	86	57671	19220	16248	18590	21605	16831	19429	22604	HG02071.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 19kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02074/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1010_BAK8A_OA.hifi_reads.bam	HG02074	SRR18158593	SRP305758	SAMN26267381	174993	3174472950	3.17	122	45596	18140	15121	17428	20473	15736	18325	21635	HG02074a.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02074/raw_data/PacBio_HiFi/m54329U_210626_074001.hifi_reads.bam	HG02074	SRR18158594	SRP305758	SAMN26267381	1861673	35810627390	35.81	85	52031	19235	16726	18473	21109	17053	19059	21971	HG02074.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 24kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02074/raw_data/PacBio_HiFi/m54329U_210630_194237.hifi_reads.bam	HG02074	SRR18158594	SRP305758	SAMN26267381	1432559	27521697583	27.52	86	55439	19211	16722	18451	21057	17041	19031	21910	HG02074.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 24kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02074/raw_data/PacBio_HiFi/m64076_210630_101034.hifi_reads.bam	HG02074	SRR18158594	SRP305758	SAMN26267381	1558716	30996747067	31.0	84	48587	19886	17187	19213	22032	17601	19883	22893	HG02074.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 24kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02083/raw_data/PacBio_HiFi/m64136_210317_200525.hifi_reads.bam	HG02083	SRR18189658	SRP305758	SAMN26237504	1743712	34788230322	34.79	86	59173	19950	17206	18711	21907	17500	19287	23123	HG02083_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02083/raw_data/PacBio_HiFi/m64136_210319_191015.hifi_reads.bam	HG02083	SRR18189658	SRP305758	SAMN26237504	1760691	35152401716	35.15	86	60206	19965	17216	18722	21930	17508	19300	23147	HG02083_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02083/raw_data/PacBio_HiFi/m64136_210321_022417.hifi_reads.bam	HG02083	SRR18189658	SRP305758	SAMN26237504	1570273	31271435801	31.27	89	62376	19914	17213	18705	21841	17499	19260	23033	HG02083_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02083/raw_data/PacBio_HiFi/m64136_210323_162524.hifi_reads.bam	HG02083	SRR18189658	SRP305758	SAMN26237504	1696465	33996593694	34.0	90	61695	20039	17255	18792	22064	17556	19392	23264	HG02083_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02129/raw_data/PacBio_HiFi/m64136_220422_181133-bc1001.5mc.hifi_reads.bam	HG02129	SRR23732274	SRP305758	SAMN33621950	1943961	37306593554	37.31	139	65275	19191	16313	18805	20933	16939	19334	21674	HG02129_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02129/raw_data/PacBio_HiFi/m64136_220424_050632-bc1001.5mc.hifi_reads.bam	HG02129	SRR23732274	SRP305758	SAMN33621950	1668439	32061676319	32.06	95	56783	19216	16330	18825	20955	16979	19358	21704	HG02129_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02129/raw_data/PacBio_HiFi/m64136_220426_155627-bc1001.5mc.hifi_reads.bam	HG02129	SRR23732274	SRP305758	SAMN33621950	2179533	42004596679	42.0	61	61990	19272	16361	18861	21022	17036	19403	21791	HG02129_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG02132/raw_data/PacBio_HiFi/m54329U_210627_170630.hifi_reads.bam	HG02132	SRR18158595	SRP305758	SAMN26267382	1954721	39213248472	39.21	86	60968	20060	17094	19245	22334	17581	20057	23441	HG02132.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 26kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02132/raw_data/PacBio_HiFi/m54329U_210704_040110.hifi_reads.bam	HG02132	SRR18158595	SRP305758	SAMN26267382	1522575	30602363971	30.6	86	57821	20099	17121	19279	22365	17605	20088	23460	HG02132.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 26kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02132/raw_data/PacBio_HiFi/m54329U_210705_145805.hifi_reads.bam	HG02132	SRR18158595	SRP305758	SAMN26267382	1679725	33675370058	33.68	86	54001	20048	17091	19228	22296	17566	20026	23391	HG02132.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 26kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02132/raw_data/PacBio_HiFi/m64076_210525_000003.hifi_reads.bam	HG02132	SRR18158596	SRP305758	SAMN26267382	1005090	18987492433	18.99	85	54229	18891	16238	18343	21069	16577	19409	21507	HG02132_f345	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 21kb fractionated gDNA	unaligned reads	Megaruptor 3		SageELF		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02135/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1009_BAK8A_OA.hifi_reads.bam	HG02135	SRR18158584	SRP305758	SAMN26267392	157627	2868292075	2.87	1129	48978	18196	15126	17489	20600	15772	18430	21760	HG02135a.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02135/raw_data/PacBio_HiFi/m54329U_210615_233707-bc1009_BAK8A_OA.hifi_reads.bam	HG02135	SRR18158584	SRP305758	SAMN26267392	1140779	20107735346	20.11	122	52606	17626	14644	16847	19859	15220	17751	21043	HG02135a.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02135/raw_data/PacBio_HiFi/m54329U_210715_074913.hifi_reads.bam	HG02135	SRR18158585	SRP305758	SAMN26267392	1836654	32882058946	32.88	85	52844	17903	15318	17164	19825	15715	17837	20761	HG02135.HFSS3	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 24kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG02135/raw_data/PacBio_HiFi/m64076_210529_081414.hifi_reads.bam	HG02135	SRR18158606	SRP305758	SAMN26267392	791363	13469495739	13.47	488	52020	17020	14014	16473	19483	14802	17468	20662	HG02135.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 21kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
